date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:16:54	4644/4644	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2005:45:17%20GMT	https://www.samsca.com/modules/custom/otsuka_focus_manager/js/focus.manager.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/modules/custom/otsuka_focus_manager/js/focus.managerfe04.js	(from https://www.samsca.com/)
13:16:54	13704/13704	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2005:45:15%20GMT	https://www.samsca.com/core/misc/tabbingmanager.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/misc/tabbingmanagerfe04.js	(from https://www.samsca.com/)
13:16:55	8053/8053	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2005:45:15%20GMT	https://www.samsca.com/core/misc/displace.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/misc/displacefe04.js	(from https://www.samsca.com/)
13:16:56	506/506	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2005:45:15%20GMT	https://www.samsca.com/core/misc/jquery.tabbable.shim.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/misc/jquery.tabbable.shimfe04.js	(from https://www.samsca.com/)
13:16:56	22513/22513	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2005:45:15%20GMT	https://www.samsca.com/core/misc/position.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/misc/positionfe04.js	(from https://www.samsca.com/)
13:16:57	1358/1358	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2006:17:17%20GMT	https://www.samsca.com/core/misc/dialog/dialog-deprecation.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/misc/dialog/dialog-deprecationfe04.js	(from https://www.samsca.com/)
13:16:58	3521/3521	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2006:17:17%20GMT	https://www.samsca.com/core/misc/dialog/dialog.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/misc/dialog/dialogfe04.js	(from https://www.samsca.com/)
13:16:58	4283/4283	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2016%20Jun%202025%2007:06:29%20GMT	https://www.samsca.com/core/misc/dialog/dialog.position.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/misc/dialog/dialog.positionfe04.js	(from https://www.samsca.com/)
13:16:59	2319/2319	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2005:45:15%20GMT	https://www.samsca.com/core/misc/dialog/dialog.jquery-ui.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/misc/dialog/dialog.jquery-uife04.js	(from https://www.samsca.com/)
13:17:00	849/849	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2006:17:17%20GMT	https://www.samsca.com/core/modules/ckeditor5/js/ckeditor5.dialog.fix.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/modules/ckeditor5/js/ckeditor5.dialog.fixfe04.js	(from https://www.samsca.com/)
13:17:00	54819/54819	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2006:17:19%20GMT	https://www.samsca.com/modules/custom/otsuka_privacy_compliant_media/js/otsuka_pcm_api.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/modules/custom/otsuka_privacy_compliant_media/js/otsuka_pcm_apife04.js	(from https://www.samsca.com/)
13:17:00	49884/49884	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2005:46:53%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/modernizr-2.5.3.js?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/modernizr-2.5.3bfda.js	(from https://www.samsca.com/)
13:17:01	248210/248210	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2006:21:20%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/jquery-1.7.1.js?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/jquery-1.7.1bfda.js	(from https://www.samsca.com/)
13:17:01	27726/27726	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2005:46:53%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/bootstrap.min.js?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/bootstrap.minbfda.js	(from https://www.samsca.com/)
13:17:01	3730/3730	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2006:21:20%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/jquery.cookie.js?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/jquery.cookiebfda.js	(from https://www.samsca.com/)
13:17:01	21528/21528	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2005:46:53%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/jquery.validate.min.js?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/jquery.validate.minbfda.js	(from https://www.samsca.com/)
13:17:01	14520/14520	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2005:46:53%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/jquery.collapsible.js?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/jquery.collapsiblebfda.js	(from https://www.samsca.com/)
13:17:02	389264/389264	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2005:46:53%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/jquery.mobile.custom.js?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/jquery.mobile.custombfda.js	(from https://www.samsca.com/)
13:17:02	3236/3236	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2006:21:20%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/jquery.placeholder.min.js?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/jquery.placeholder.minbfda.js	(from https://www.samsca.com/)
13:17:02	72735/72735	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2006:21:20%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/third_party/fancybox/jquery.fancybox.js?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/third_party/fancybox/jquery.fancyboxbfda.js	(from https://www.samsca.com/)
13:17:02	13818/13818	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2005:46:53%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/additional-methods.min.js?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/additional-methods.minbfda.js	(from https://www.samsca.com/)
13:17:03	2532/2532	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2006:21:20%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/homePageSequence.js?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/homePageSequencebfda.js	(from https://www.samsca.com/)
13:17:03	71616/71616	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2005:46:53%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/jwplayer.js?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/jwplayerbfda.js	(from https://www.samsca.com/)
13:17:03	18671/18671	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2006:21:20%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/samsca.js?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/samscabfda.js	(from https://www.samsca.com/)
13:17:03	10936/10936	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2005:46:53%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/validation.js?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/validationbfda.js	(from https://www.samsca.com/)
13:17:04	3632/3632	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2006:21:20%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/video-library.js?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/video-librarybfda.js	(from https://www.samsca.com/)
13:17:04	6387/6387	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2006:21:20%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/video-player2.js?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/video-player2bfda.js	(from https://www.samsca.com/)
13:17:04	1737/1737	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2005:46:53%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/samsca-utility.js?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/samsca-utilitybfda.js	(from https://www.samsca.com/)
13:17:04	768/768	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2006:21:20%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/drawers.js?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/drawersbfda.js	(from https://www.samsca.com/)
13:17:05	437/437	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2005:46:53%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/mobile-nav.js?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/mobile-navbfda.js	(from https://www.samsca.com/)
13:17:05	3525/3525	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2006:21:20%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/html5shiv.js?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/html5shivbfda.js	(from https://www.samsca.com/)
13:17:05	829/829	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2005:46:53%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/jquery.once.min.js?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/legacy/jquery.once.minbfda.js	(from https://www.samsca.com/)
13:17:05	4786/4786	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2006:21:20%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/samsca_drupal_glue.js?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/js/samsca_drupal_gluebfda.js	(from https://www.samsca.com/)
13:17:06	26997/26997	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/files/img_SamscaLogo.png	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/files/img_SamscaLogo.png	(from https://www.samsca.com/)
13:17:07	158859/158859	---M--	200	added ('OK')	application/pdf	date:Thu,%2009%20Jan%202025%2005:45:25%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/files/2022-05/Network-Pharmacies-List_0.pdf	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/files/2022-05/Network-Pharmacies-List_0.pdf	(from https://www.samsca.com/)
13:17:07	1192/1192	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jan%202025%2005:46:15%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/files/inline-images/Rx_0.png	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/files/inline-images/Rx_0.png	(from https://www.samsca.com/)
13:17:08	80646/80646	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jul%202025%2007:47:08%20GMT	https://www.samsca.com/what-is-hyponatremia	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/what-is-hyponatremia.html	(from https://www.samsca.com/)
13:17:09	81936/81936	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jul%202025%2007:47:09%20GMT	https://www.samsca.com/hyponatremia-heart-failure	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/hyponatremia-heart-failure.html	(from https://www.samsca.com/)
13:17:10	75542/75542	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jul%202025%2007:47:10%20GMT	https://www.samsca.com/hyponatremia-siadh	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/hyponatremia-siadh.html	(from https://www.samsca.com/)
13:17:11	71860/71860	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jul%202025%2007:47:10%20GMT	https://www.samsca.com/mechanism-of-action	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/mechanism-of-action.html	(from https://www.samsca.com/)
13:17:12	67994/67994	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jul%202025%2007:47:11%20GMT	https://www.samsca.com/dosing-and-administration	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/dosing-and-administration.html	(from https://www.samsca.com/)
13:17:13	69649/69649	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jul%202025%2007:47:12%20GMT	https://www.samsca.com/hyponatremia-resources	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/hyponatremia-resources.html	(from https://www.samsca.com/)
13:17:14	71305/71305	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jul%202025%2007:47:13%20GMT	https://www.samsca.com/post-discharge	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/post-discharge.html	(from https://www.samsca.com/)
13:17:15	139504/139504	---M--	200	added ('OK')	application/pdf	date:Wed,%2007%20May%202025%2006:21:20%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/fallback-assets/network-pharmacies-list-samsca.pdf	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/themes/site/themes/custom/samsca_hcp2/fallback-assets/network-pharmacies-list-samsca.pdf	(from https://www.samsca.com/)
13:17:15	10789/10789	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jan%202025%2005:46:47%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/files/inline-images/img_SamscaLogo_type_0.png	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/files/inline-images/img_SamscaLogo_type_0.png	(from https://www.samsca.com/)
13:17:16	237/237	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Jul%202025%2007:47:15%20GMT	https://www.samsca.com/themes/custom/samsca_hcp/images/Samsca/img_SamscaLogo.png	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/themes/custom/samsca_hcp/images/Samsca/img_SamscaLogo.png	(from https://www.samsca.com/)
13:17:16	143854/143854	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jan%202025%2005:39:56%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/files/2017-11/hero-static-5.png	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/files/2017-11/hero-static-5.png	(from https://www.samsca.com/)
13:17:16	536286/536286	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jan%202025%2005:43:04%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/files/2018-03/callout-header-moa_0.png	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/files/2018-03/callout-header-moa_0.png	(from https://www.samsca.com/)
13:17:17	78052/78052	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jul%202025%2007:47:17%20GMT	https://www.samsca.com/hyponatremia-heart-failure/efficacy	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/hyponatremia-heart-failure/efficacy.html	(from https://www.samsca.com/)
13:17:18	87432/87432	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jul%202025%2007:47:17%20GMT	https://www.samsca.com/hyponatremia-siadh/efficacy	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/hyponatremia-siadh/efficacy.html	(from https://www.samsca.com/)
13:17:19	73387/73387	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jul%202025%2007:47:18%20GMT	https://www.samsca.com/hyponatremia-heart-failure/safety-profile	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/hyponatremia-heart-failure/safety-profile.html	(from https://www.samsca.com/)
13:17:20	76747/76747	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jul%202025%2007:47:19%20GMT	https://www.samsca.com/hyponatremia-siadh/safety-profile	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/hyponatremia-siadh/safety-profile.html	(from https://www.samsca.com/)
13:17:21	71125/71125	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jul%202025%2007:47:20%20GMT	https://www.samsca.com/contact-us	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/contact-us.html	(from https://www.samsca.com/)
13:17:22	65336/65336	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jul%202025%2007:47:21%20GMT	https://www.samsca.com/site-map	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/site-map.html	(from https://www.samsca.com/)
13:17:22	3561/3561	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jan%202025%2005:46:49%20GMT	https://www.samsca.com/sites/g/files/qhldwo10166/files/inline-images/otsuka-logo.png	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/sites/g/files/qhldwo10166/files/inline-images/otsuka-logo.png	(from https://www.samsca.com/)
13:17:23	75468/75468	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jul%202025%2007:47:22%20GMT	https://www.samsca.com/what-is-hyponatremia/vasopressin	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/what-is-hyponatremia/vasopressin.html	(from https://www.samsca.com/)
13:17:24	76829/76829	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jul%202025%2007:47:23%20GMT	https://www.samsca.com/what-is-hyponatremia/management	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/what-is-hyponatremia/management.html	(from https://www.samsca.com/)
13:17:25	76368/76368	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jul%202025%2007:47:24%20GMT	https://www.samsca.com/hyponatremia-heart-failure/pathophysiology	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/hyponatremia-heart-failure/pathophysiology.html	(from https://www.samsca.com/)
13:17:26	83879/83879	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jul%202025%2007:47:25%20GMT	https://www.samsca.com/hyponatremia-heart-failure/case-study-library	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/hyponatremia-heart-failure/case-study-library.html	(from https://www.samsca.com/)
13:17:27	79074/79074	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jul%202025%2007:47:26%20GMT	https://www.samsca.com/hyponatremia-siadh/pathophysiology	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/hyponatremia-siadh/pathophysiology.html	(from https://www.samsca.com/)
13:17:28	82686/82686	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jul%202025%2007:47:27%20GMT	https://www.samsca.com/hyponatremia-siadh/oncology	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/hyponatremia-siadh/oncology.html	(from https://www.samsca.com/)
13:17:29	84007/84007	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jul%202025%2007:47:28%20GMT	https://www.samsca.com/hyponatremia-siadh/case-studies	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/hyponatremia-siadh/case-studies.html	(from https://www.samsca.com/)
13:17:29	69010/69010	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jul%202025%2007:47:29%20GMT	https://www.samsca.com/dosing-and-administration/patient-selection-guide	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/dosing-and-administration/patient-selection-guide.html	(from https://www.samsca.com/)
13:17:30	68710/68710	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jul%202025%2007:47:30%20GMT	https://www.samsca.com/hyponatremia-resources/video-library	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/hyponatremia-resources/video-library.html	(from https://www.samsca.com/)
13:17:31	69418/69418	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jul%202025%2007:47:31%20GMT	https://www.samsca.com/hyponatremia-resources/downloadable-resources	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/hyponatremia-resources/downloadable-resources.html	(from https://www.samsca.com/)
13:17:32	5269/5269	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2006:17:17%20GMT	https://www.samsca.com/core/misc/progress.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/misc/progressfe04.js	(from https://www.samsca.com/)
13:17:33	1830/1830	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2006:17:17%20GMT	https://www.samsca.com/core/assets/vendor/loadjs/loadjs.min.js?v=4.3.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/assets/vendor/loadjs/loadjs.mine0a5.js	(from https://www.samsca.com/)
13:17:34	8446/8446	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2006:17:17%20GMT	https://www.samsca.com/core/misc/message.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/misc/messagefe04.js	(from https://www.samsca.com/)
13:17:34	67094/67094	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2016%20Jun%202025%2007:06:46%20GMT	https://www.samsca.com/core/misc/ajax.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/core/misc/ajaxfe04.js	(from https://www.samsca.com/)
13:17:35	536/536	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2005:45:16%20GMT	https://www.samsca.com/modules/contrib/google_tag/js/gtag.ajax.js?szh8fp	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/modules/contrib/google_tag/js/gtag.ajaxbfda.js	(from https://www.samsca.com/)
13:17:35	402/402	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2006:17:19%20GMT	https://www.samsca.com/modules/custom/otsuka_focus_manager/js/init.focus.js?v=10.5.0	C:/Users/WC944DA/OneDrive%20-%20EY/Desktop/staticSite/Test/www.samsca.com/modules/custom/otsuka_focus_manager/js/init.focusfe04.js	(from https://www.samsca.com/)
